video,qid,type,question,arm,raw_answer,pred_answer_idx,gold_answer_idx,acc_qa,parse_failed,refused,context_char_len,answer_ms,user_prompt,iop,iou,acc_gqa_unverified
5658916668,1,CH,how did the man sliding down slope make sure that he keeps his balance,A_FULL,"ANSWER: C  
REASON: The caption mentions people standing on a snowy hill with tracks visible, indicating they likely used a squatting posture to maintain balance while sliding.",2,2,1,False,False,1226,8023.26,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
how did the man sliding down slope make sure that he keeps his balance

Options:
A. hold the poles
B. paddle
C. squat low
D. stop halfway while cycling
E. wear helmet

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.1907,0.13402,False
2835125654,6,TC,what does the man do with his left leg as he watches the elephant at the start,A_FULL,"ANSWER: D
REASON: The caption at the start of the video shows a person standing near the elephant with text indicating a zoo setting, suggesting the person is likely talking to the camera.",3,1,0,False,False,1229,8440.16,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
what does the man do with his left leg as he watches the elephant at the start

Options:
A. moves away
B. put on fence
C. flap around
D. talk to camera
E. blows the whistle

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.67955,0.23711,False
2920952624,4,CW,why does the taller woman look up and kiss at the camera in the middle of the video,A_FULL,"ANSWER: A
REASON: The taller woman looks up and kisses the camera, which is a common gesture of greeting or saying hello to the audience.",0,2,0,False,False,1429,8174.24,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
why does the taller woman look up and kiss at the camera in the middle of the video

Options:
A. greeting
B. meet characters
C. playing
D. avoid hitting plant
E. gesturing to boy

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
8177965766,1,TP,what did the man on the stage do before sitting,A_FULL,"ANSWER: E
REASON: The man was seen picking up a microphone before sitting down.",4,1,0,False,False,1518,7684.47,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
what did the man on the stage do before sitting

Options:
A. throw a piece of paper
B. stand and sway
C. shorten the rope
D. applaud them
E. pick up something

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
2552130183,10,TN,what does the baby do after the lady lays it down on the ground near the end,A_FULL,"ANSWER: B
REASON: The frames show a baby being placed on the floor, and the persistence score for the baby being on the floor is high, indicating the baby is likely to crawl.",1,1,1,False,False,1072,8023.01,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
what does the baby do after the lady lays it down on the ground near the end

Options:
A. throws the pink toy
B. crawls
C. plays with the baby
D. roll onto her stomach
E. approach baby

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
3452354871,1,CW,why did the man lift up his sole after the bird gotten off his foot,A_FULL,"ANSWER: B
REASON: The caption describes the bird standing on the shoe with human legs nearby, suggesting the man lifted his sole to see what was underneath.",1,1,1,False,False,1364,8628.62,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
why did the man lift up his sole after the bird gotten off his foot

Options:
A. to swing the baby high
B. see what is underneath
C. cleaning itself
D. caressing for dog
E. push baby faster

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
8208035645,4,TC,what happened to the boy when he cycled upslope at the end,A_FULL,"ANSWER: C
REASON: The caption mentions the child cycling upslope, implying a fall when going uphill.",2,1,0,False,False,1311,7969.54,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
what happened to the boy when he cycled upslope at the end

Options:
A. man stopped his bicycle
B. comes down
C. fall off the bicycle
D. continue playing with the rod
E. sitting still

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
8177965766,0,TN,what did the woman do to the microphone after awhile,A_FULL,"ANSWER: D
REASON: The woman switched the microphone to the other hand after awhile.",3,3,1,False,False,1317,7366.12,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
what did the woman do to the microphone after awhile

Options:
A. walk away
B. smiles
C. she talks to the other people
D. switch to the other hand
E. talks

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
9735768590,5,TN,what does the woman do after tucking out her tongue,A_FULL,"ANSWER: D
REASON: The woman's head turns to the left after tucking her tongue, indicating she looks to her left.",3,2,0,False,False,1332,7943.43,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
what does the woman do after tucking out her tongue

Options:
A. hands over the remote
B. pick up shoe
C. brush her hands across the baby s tummy
D. look to her left
E. put down her club

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.29197,0.20025,False
6617533993,4,CH,how does the boy move himself forward in the middle of the video towards the girl and toy,A_FULL,"ANSWER: D
REASON: The caption mentions ""Two children are playing on the rug"" with no indication of using arms or paddling, but the persistence score (0.86) suggests the children are actively moving forward with their legs.",3,3,1,False,False,1189,9160.75,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
how does the boy move himself forward in the middle of the video towards the girl and toy

Options:
A. left to right
B. hold boy s arms
C. paddle forward
D. use legs to slide forward
E. jump forward

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
7888256388,4,TC,what did the girl do when the lady was patting the dog at the start,A_FULL,"ANSWER: C
REASON: At the start, the girl turned her head towards the lady patting the dog.",2,3,0,False,False,1390,7722.41,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
what did the girl do when the lady was patting the dog at the start

Options:
A. swing left arm
B. bring baby up again
C. turn towards lady
D. walk across
E. caress the dog

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
6163877860,0,CW,why did the baby remove her socks,A_FULL,"ANSWER: C
REASON: The caption in Frame 96 describes the baby reaching out with arms extended while playing with a blue toy on the couch, indicating she was engaged in play.",2,2,1,False,False,1261,8498.58,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
why did the baby remove her socks

Options:
A. react to him
B. finished eating
C. playing with it
D. wants attention
E. to see what she took

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",1.0,0.08511,True
7330294814,7,TN,what does the lady in white do after sitting on the couch at the start,A_FULL,"ANSWER: D
REASON: The caption in frame 77 shows the elderly woman sitting on the couch and then looking down at the baby before turning back.",3,0,0,False,False,1604,8807.11,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
what does the lady in white do after sitting on the couch at the start

Options:
A. show baby a soft toy
B. rolls
C. play with baby
D. look down at its body then turn back
E. cross legs

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
3402648543,6,TN,what does the big dog do after the small dogs suck it for a while,A_FULL,"ANSWER: E
REASON: After the small dogs nurse the large dog for a while, the large dog moves away from them.",4,4,1,False,False,1393,7961.75,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
what does the big dog do after the small dogs suck it for a while

Options:
A. bite the bigger dog
B. takes the ball
C. walk to the man
D. move towards big dog
E. move away

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.63134,0.54233,True
